  intra 1.21913 0.01073 0.755 1.26032 0.01242
  intra 0.97306 -0.00099 0.745 0.98797 0.00027
  intra 0.89496 0.00843 0.674 0.88127 0.01078
  intra 1.16286 0.00430 0.767 1.15609 0.00418
  intra 0.92522 0.01269 0.721 0.93098 0.01421
  intra 1.10684 0.00397 0.763 1.12193 0.00419
  intra 1.07900 0.00214 0.791 1.09662 0.00149
  intra 1.09422 -0.00111 0.778 1.09835 -0.00226
  intra 1.17250 0.02392 0.828 1.20001 0.02413
  intra 1.13324 0.00560 0.736 1.14520 0.00755
  intra 1.05353 -0.00877 0.729 1.05847 -0.00928
  intra 0.96465 -0.00254 0.697 0.98167 -0.00302
  intra 1.03192 0.00228 0.767 1.02738 0.00379
  intra 1.10363 0.01387 0.790 1.10951 0.01648
  intra 1.36737 -0.01829 0.757 1.37707 -0.01664
  intra 0.86296 -0.00562 0.734 0.86057 -0.00279
  intra 1.10118 -0.00418 0.774 1.11064 -0.00320
  intra 1.16863 -0.00059 0.817 1.17792 0.00018
  intra 1.15571 -0.00058 0.778 1.15879 0.00014
  intra 0.95886 0.00784 0.720 0.96450 0.00785
  intra 1.16025 0.00793 0.784 1.18224 0.01096
  intra 1.03042 0.00196 0.778 1.01228 0.00183
  intra 1.11462 0.00061 0.753 1.12403 0.00226
  intra 1.00933 0.01271 0.738 1.00436 0.01416
  intra 0.79105 -0.00150 0.623 0.78931 -0.00133
  intra 1.06414 -0.01583 0.756 1.06395 -0.01462
  intra 1.16719 -0.00314 0.782 1.17703 -0.00060
  intra 0.98808 -0.00064 0.774 0.98796 -0.00161
  intra 1.05262 0.01025 0.772 1.05954 0.01116
  intra 1.18957 0.00604 0.770 1.21001 0.00737
  intra 1.09757 0.02362 0.723 1.10591 0.02292
  intra 1.27116 -0.00239 0.714 1.32063 -0.00049
  intra 1.16149 -0.00556 0.759 1.16593 -0.00534
  intra 1.11717 -0.01794 0.744 1.11939 -0.02517
  intra 0.91131 0.00376 0.675 0.90074 0.00170
  intra 1.06396 -0.00665 0.718 1.06924 -0.00763
  intra 1.24035 0.00263 0.770 1.24712 0.00488
  intra 1.09498 -0.00252 0.767 1.09038 0.00000
  intra 1.03730 0.00869 0.758 1.04822 0.00668
  intra 0.98178 -0.00753 0.739 0.99040 -0.00815
  intra 1.04852 -0.00319 0.750 1.04749 -0.00226
  intra 0.98859 0.00158 0.709 0.96330 0.00634
  intra 1.16087 -0.00219 0.743 1.16040 -0.00029
  intra 0.90387 0.00456 0.747 0.87688 0.00464
  intra 0.96150 0.00938 0.694 0.94758 0.01077
  intra 0.75894 0.00606 0.652 0.75807 0.00588
  intra 1.24549 0.01304 0.787 1.27340 0.01900
  intra 1.12462 0.00729 0.779 1.11982 0.00895
  intra 1.03237 -0.00075 0.763 1.02705 -0.00055
  intra 1.30159 0.00359 0.786 1.35616 0.00455
  intra 1.05234 -0.00018 0.743 1.06337 0.00083
  intra 1.01395 0.00270 0.738 1.00539 0.00077
  intra 1.25209 0.01229 0.764 1.29329 0.01625
  intra 0.99811 -0.00729 0.732 0.98114 -0.00715
  intra 1.10606 0.00295 0.761 1.13192 0.00514
  intra 1.02706 0.00290 0.695 1.03315 0.00514
  intra 1.25912 -0.00645 0.785 1.27195 -0.00640
  intra 1.17729 0.00108 0.770 1.18686 0.00323
  intra 1.28556 -0.00276 0.805 1.30818 0.00017
  intra 1.09867 -0.00756 0.808 1.14218 -0.00676
  intra 1.06466 0.01764 0.763 1.07335 0.01914
  intra 1.26312 0.00236 0.793 1.30557 0.00357
  intra 1.02035 0.01135 0.684 1.03241 0.01335
  intra 1.01544 -0.01453 0.733 1.02397 -0.01335
  intra 1.19165 -0.00408 0.793 1.20329 -0.00352
  intra 0.86771 0.00532 0.707 0.87423 0.00396
  intra 1.22153 0.01142 0.780 1.24853 0.01419
  intra 1.11548 0.00711 0.778 1.12216 0.00320
  intra 0.90809 0.00175 0.692 0.90014 0.00213
  intra 1.09808 0.00445 0.799 1.09554 0.00416
  intra 1.08162 0.00011 0.739 1.07606 0.00216
  intra 0.96250 -0.00104 0.726 0.98155 -0.00095
  intra 1.01479 -0.01278 0.701 1.02079 -0.01346
  intra 0.92438 -0.00323 0.686 0.91629 -0.00460
  intra 1.21827 0.00382 0.774 1.22333 0.00477
  intra 0.94293 0.00914 0.761 0.95970 0.01166
  intra 0.96030 0.00655 0.673 0.95189 0.00747
  intra 1.16529 -0.00340 0.788 1.18043 -0.00449
  intra 1.13657 -0.00071 0.776 1.12387 -0.00210
  intra 1.11829 0.00060 0.767 1.12972 0.00214
  intra 1.28015 0.01467 0.760 1.29124 0.01826
  intra 1.15731 -0.00056 0.760 1.16976 -0.00002
  intra 0.94865 -0.00182 0.712 0.95562 0.00053
  intra 0.99245 -0.00384 0.692 1.01313 -0.00450
  intra 1.26226 0.00950 0.743 1.29500 0.01531
  intra 0.96013 0.00429 0.688 0.94821 0.00514
  intra 1.14982 0.00841 0.767 1.14714 0.00813
  intra 1.17868 0.00130 0.755 1.20520 0.00223
  intra 1.16769 0.00194 0.784 1.15051 0.00257
  intra 1.19077 0.02864 0.796 1.22802 0.03685
  intra 1.08251 0.00834 0.803 1.10025 0.00968
  intra 1.18216 0.00827 0.742 1.19164 0.00875
  intra 0.99620 0.00157 0.726 0.97584 0.00432
  intra 0.99759 0.00769 0.766 0.98265 0.01029
  intra 1.00048 0.00386 0.758 1.00415 0.00420
  intra 1.04933 0.00568 0.763 1.04924 0.00307
  intra 1.08167 -0.00712 0.778 1.07222 -0.00694
  intra 1.21156 0.01927 0.794 1.21778 0.02572
  intra 1.25462 0.00139 0.816 1.25627 0.00258
  intra 1.08399 -0.00316 0.763 1.09196 -0.00193
  intra 1.04089 0.01000 0.727 1.04800 0.01129
  intra 1.03620 0.01054 0.730 1.03225 0.01249
  intra 1.03640 0.02062 0.759 1.05641 0.02263
  intra 0.95244 0.00405 0.698 0.95248 0.00391
  intra 0.94110 0.00834 0.627 0.95074 0.00972
  intra 1.01872 -0.00047 0.789 1.02867 0.00200
  intra 1.23816 0.00736 0.772 1.26096 0.01083
  intra 1.15802 -0.00126 0.772 1.16247 -0.00100
  intra 1.08493 0.00247 0.737 1.08684 0.00421
  intra 1.08954 0.00455 0.730 1.09849 0.00738
  intra 1.08232 -0.00068 0.749 1.08665 -0.00085
  intra 1.04523 0.00702 0.719 1.06243 0.00954
  intra 1.26201 0.00497 0.772 1.30754 0.00426
  intra 1.14771 0.01300 0.782 1.15584 0.01370
  intra 1.08130 0.01202 0.745 1.09560 0.01159
  intra 1.11275 0.00316 0.759 1.13702 0.00418
  intra 1.03453 -0.00182 0.784 1.01733 0.00039
  intra 1.09734 0.00417 0.792 1.08730 0.00621
  intra 0.93171 0.00022 0.737 0.93666 0.00002
  intra 0.85481 0.01349 0.673 0.85443 0.01481
  intra 1.01172 0.00057 0.742 1.01469 0.00173
  intra 1.14367 -0.00610 0.784 1.15222 -0.00486
  intra 1.33397 0.00208 0.823 1.37521 0.00504
  intra 0.95634 0.01307 0.725 0.96070 0.01013
  intra 1.09271 0.01261 0.734 1.09508 0.01356
  intra 1.08413 0.01342 0.797 1.08601 0.01326
  intra 1.18998 0.00428 0.768 1.20877 0.00451
  intra 1.04479 0.00062 0.784 1.05045 0.00140
  intra 0.97817 -0.01123 0.711 0.98139 -0.01123
  intra 1.06662 -0.00453 0.769 1.07202 -0.00479
  intra 1.31636 -0.00142 0.808 1.31410 0.00184
  intra 1.13627 0.00336 0.794 1.13164 0.00545
  intra 1.22217 -0.00200 0.763 1.23547 -0.00087
  intra 0.82911 -0.01076 0.699 0.81220 -0.01145
  intra 0.95130 0.00506 0.713 0.95949 0.00641
  intra 1.18155 0.01214 0.810 1.18149 0.01588
  intra 1.24755 -0.00379 0.789 1.24358 -0.00383
  intra 1.05039 -0.00668 0.734 1.05572 -0.00624
  intra 1.01469 0.01825 0.748 1.02062 0.02052
  intra 1.04762 0.00292 0.759 1.08493 0.00493
  intra 0.90181 -0.00602 0.695 0.88877 -0.00603
  intra 0.97811 0.00313 0.754 0.97051 0.00241
  intra 1.16473 0.00528 0.775 1.17976 0.00795
  intra 1.25856 0.00100 0.783 1.26411 0.00213
  intra 1.04431 -0.01282 0.748 1.03182 -0.01209
  intra 1.13716 0.00288 0.786 1.15063 0.00608
  intra 1.05455 0.00965 0.779 1.06713 0.01052
  intra 0.95577 -0.00647 0.723 0.94988 -0.00637
  intra 1.09121 -0.00153 0.767 1.09980 -0.00072
  intra 1.16356 -0.00935 0.824 1.18756 -0.00609
  intra 1.09370 -0.00756 0.779 1.10599 -0.00547
  intra 1.12882 0.00054 0.709 1.13338 0.00312
