  inter 1.03782 -0.00651 0.994 1.04724 -0.00608
  inter 1.02957 -0.00374 0.994 1.03640 -0.00512
  inter 1.00419 -0.00621 0.983 1.03593 -0.01055
  inter 1.04637 -0.00526 0.995 1.04987 -0.00563
  inter 1.01219 0.00617 0.992 1.03408 0.00060
  inter 1.04020 0.00637 0.993 1.05682 0.00137
  inter 1.03034 0.00108 0.992 1.03392 -0.00095
  inter 1.02258 -0.00537 0.989 1.04937 -0.00844
  inter 1.01725 -0.00519 0.992 1.02875 -0.00743
  inter 1.05467 -0.00927 0.994 1.05667 -0.00864
  inter 1.02008 -0.00260 0.990 1.04501 -0.00772
  inter 0.99944 -0.00435 0.991 1.02957 -0.01139
  inter 1.00876 0.00091 0.993 1.01099 0.00080
  inter 1.00020 -0.00182 0.992 1.02280 -0.00803
  inter 1.03328 0.00222 0.995 1.03775 -0.00016
  inter 1.02291 -0.00782 0.995 1.03525 -0.00840
  inter 1.00741 0.00063 0.986 1.04481 -0.00468
  inter 1.03757 0.00272 0.987 1.06789 -0.00274
  inter 1.02592 -0.01744 0.992 1.03909 -0.02052
  inter 1.01733 -0.00414 0.990 1.02924 -0.00371
  inter 1.05312 -0.00911 0.994 1.06436 -0.00853
  inter 1.04589 -0.01415 0.995 1.05177 -0.01429
  inter 0.99846 0.00027 0.987 1.01605 -0.00343
  inter 1.02220 -0.00836 0.993 1.01810 -0.00936
  inter 1.00259 -0.00747 0.992 1.01076 -0.01136
  inter 0.97912 0.00135 0.991 0.98743 -0.00153
  inter 1.04810 -0.00287 0.994 1.05517 -0.00466
  inter 0.99163 0.00034 0.989 1.02126 -0.00319
  inter 1.03845 -0.00440 0.995 1.04723 -0.00821
  inter 1.04276 0.00322 0.996 1.04701 0.00283
  inter 1.05770 -0.00351 0.998 1.05629 -0.00330
  inter 1.03680 -0.00646 0.993 1.05814 -0.01038
  inter 1.00225 0.01158 0.991 1.02017 0.00898
  inter 1.04039 -0.01274 0.987 1.07406 -0.01788
  inter 1.05086 -0.00083 0.993 1.05264 -0.00076
  inter 1.00509 0.00634 0.991 1.02311 0.00158
  inter 1.01192 0.00825 0.987 1.02451 0.00846
  inter 1.03814 -0.00965 0.993 1.05157 -0.01027
  inter 1.00615 -0.00667 0.991 1.02279 -0.01017
  inter 1.00570 0.00361 0.991 1.01921 0.00119
  inter 1.01113 0.01645 0.990 1.04473 0.00700
  inter 1.03101 -0.01573 0.994 1.04397 -0.01386
  inter 1.02248 -0.00506 0.994 1.03495 -0.00849
  inter 1.03262 0.00217 0.992 1.04590 -0.00080
  inter 1.00675 -0.00061 0.991 1.02198 -0.00451
  inter 1.04165 -0.01322 0.998 1.04027 -0.01185
  inter 1.05855 -0.00803 0.995 1.06173 -0.00846
  inter 1.04211 -0.01906 0.994 1.04221 -0.01938
  inter 1.03976 -0.00084 0.994 1.05669 -0.00610
  inter 0.96836 0.00834 0.988 0.98463 0.00659
  inter 1.04809 -0.00733 0.992 1.05663 -0.00906
  inter 0.98944 -0.00844 0.989 1.00935 -0.01509
  inter 1.00627 -0.00912 0.993 1.01244 -0.01126
  inter 1.01973 -0.00395 0.994 1.03463 -0.00628
  inter 1.00764 0.01144 0.993 1.03497 0.00352
  inter 1.02408 -0.01460 0.994 1.02661 -0.01490
  inter 1.02862 -0.01641 0.991 1.04176 -0.01883
  inter 0.97746 -0.00118 0.986 0.99691 -0.00150
  inter 1.03079 -0.01200 0.991 1.03813 -0.01310
  inter 1.03484 -0.01041 0.994 1.05240 -0.01365
  inter 1.00746 -0.01337 0.987 1.04242 -0.01784
  inter 0.97119 -0.00141 0.986 0.98639 -0.00245
  inter 1.01362 -0.00175 0.991 1.02377 -0.00326
  inter 1.06366 -0.00818 0.996 1.06294 -0.00537
  inter 1.03628 -0.00245 0.994 1.05429 -0.00448
  inter 1.00271 0.00062 0.991 1.02026 -0.00412
  inter 1.04281 -0.00290 0.992 1.05491 -0.00300
  inter 1.06568 -0.00543 0.996 1.06809 -0.00262
  inter 1.04658 -0.01199 0.994 1.04908 -0.01224
  inter 0.99216 0.00381 0.985 1.01983 -0.00115
  inter 1.02211 -0.00684 0.992 1.04180 -0.01037
  inter 0.97795 -0.00313 0.988 0.99051 -0.00603
  inter 1.05934 -0.01229 0.996 1.06901 -0.01515
  inter 1.01120 -0.00419 0.992 1.02369 -0.00718
  inter 1.00581 0.00975 0.991 1.01770 0.00889
  inter 1.01815 0.00451 0.993 1.03522 0.00023
  inter 1.04170 -0.01339 0.993 1.04243 -0.01432
  inter 0.94164 0.01850 0.988 0.96013 0.01423
  inter 1.05343 -0.01018 0.993 1.05197 -0.00915
  inter 1.04057 -0.00357 0.994 1.05773 -0.00973
  inter 0.99718 0.00301 0.988 1.02426 -0.00003
  inter 1.03531 -0.01022 0.991 1.04631 -0.01137
