 season 1.18741 0.00796 0.719 1.30016 0.00788
 season 0.83271 0.00789 0.568 0.87478 0.00699
 season 1.33268 -0.00719 0.756 1.34665 -0.00778
 season 1.12081 0.00812 0.681 1.17174 0.00718
 season 1.04764 -0.00393 0.611 1.10994 -0.00534
 season 1.16288 -0.00830 0.681 1.16079 -0.01149
 season 0.80159 0.00031 0.560 0.80728 0.00000
 season 0.80174 0.00486 0.445 0.81758 0.00456
 season 0.96654 -0.00450 0.591 1.00358 -0.00527
 season 1.14895 0.00032 0.632 1.15301 0.00052
 season 1.02199 -0.02191 0.608 1.03066 -0.02354
 season 1.24122 -0.00322 0.749 1.26209 -0.00400
 season 0.80137 -0.00062 0.553 0.86233 -0.00178
 season 0.81181 0.00369 0.520 0.86033 0.00274
 season 0.80555 0.01915 0.533 0.85089 0.01900
 season 0.83525 0.00717 0.468 0.84957 0.00711
 season 0.65288 -0.00249 0.455 0.67861 -0.00298
 season 1.11849 -0.00071 0.653 1.11849 -0.00071
 season 0.88912 0.00275 0.589 0.96682 0.00087
 season 1.28794 -0.01467 0.689 1.28121 -0.01558
 season 1.09604 0.00939 0.631 1.13953 0.00864
 season 0.62683 0.00843 0.387 0.62843 0.00818
 season 1.02366 -0.00568 0.629 1.06085 -0.00724
 season 1.13119 -0.00613 0.719 1.15221 -0.00649
 season 1.01453 0.00349 0.622 1.11960 0.00303
 season 0.99952 0.01289 0.567 1.02568 0.01231
 season 0.77913 0.00113 0.505 0.78934 -0.00040
 season 1.26077 -0.00436 0.756 1.31587 -0.00762
 season 0.94102 0.00024 0.607 1.03103 -0.00212
 season 1.03853 -0.01475 0.634 1.06661 -0.01553
 season 0.84171 0.01020 0.535 0.88938 0.00957
 season 0.79651 -0.00121 0.515 0.89320 -0.00246
 season 1.15951 0.01130 0.661 1.16782 0.01336
 season 0.99835 0.00028 0.591 1.05277 -0.00088
 season 1.09883 0.01073 0.696 1.17143 0.01161
 season 0.93989 0.01876 0.634 0.97496 0.01849
 season 0.93090 0.00435 0.556 1.01079 0.00310
 season 1.18566 0.00528 0.616 1.32533 0.00562
 season 0.63868 0.00196 0.416 0.65733 0.00087
 season 0.67471 0.00882 0.429 0.66940 0.00887
 season 0.85791 -0.00615 0.486 0.87365 -0.00657
 season 0.63966 -0.01514 0.430 0.64376 -0.01526
 season 0.57630 -0.00360 0.388 0.58579 -0.00410
 season 1.02206 -0.00705 0.618 1.03943 -0.00761
 season 1.00887 -0.01087 0.628 1.05556 -0.01303
 season 1.03508 -0.01030 0.638 1.05598 -0.01093
 season 0.69484 -0.00449 0.503 0.72736 -0.00521
 season 0.84132 -0.00128 0.473 0.87353 -0.00208
 season 0.89593 0.00262 0.546 0.96853 0.00165
 season 1.19701 -0.00731 0.772 1.19967 -0.00725
 season 1.28795 0.00336 0.751 1.30301 0.00444
 season 1.14232 0.00748 0.643 1.15572 0.00730
 season 1.13597 -0.00416 0.641 1.13130 -0.00470
 season 0.78564 0.00386 0.498 0.81725 0.00334
 season 1.18971 0.00945 0.741 1.26635 0.00743
 season 1.28316 0.01095 0.779 1.33959 0.01068
 season 1.04628 0.01378 0.673 1.07251 0.01349
 season 1.23448 0.01113 0.633 1.24902 0.01208
 season 0.57568 0.01070 0.388 0.52440 0.01119
 season 0.84209 -0.01140 0.514 0.89739 -0.01181
 season 0.60762 -0.00429 0.376 0.60643 -0.00462
 season 0.82568 0.01213 0.543 0.91713 0.01101
 season 0.95367 0.00628 0.584 1.02225 0.00477
 season 1.13198 -0.00333 0.679 1.15815 -0.00365
 season 0.58309 -0.00228 0.362 0.57969 -0.00241
 season 0.99833 0.01241 0.574 1.10979 0.01167
 season 1.02343 0.00070 0.637 1.02373 0.00068
 season 1.20686 -0.00001 0.650 1.26260 -0.00029
 season 0.97228 -0.01058 0.647 1.03604 -0.01314
 season 0.83158 -0.00626 0.484 0.82099 -0.00655
 season 0.93017 0.00970 0.534 0.96713 0.00897
 season 0.93493 -0.01124 0.583 1.00103 -0.01274
 season 0.64399 0.01325 0.435 0.64573 0.01322
 season 1.01903 -0.00243 0.609 1.05966 -0.00320
 season 1.14806 0.01263 0.691 1.20788 0.01345
 season 0.87269 -0.00075 0.540 0.93304 -0.00276
