   Full -0.27914 -0.00443 -0.520 -0.26824 -0.00788
   Full -0.24984 0.00450 -0.515 -0.24698 0.00056
   Full -0.25155 -0.01123 -0.445 -0.23736 -0.01778
   Full -0.23629 0.00416 -0.469 -0.22393 -0.00813
   Full -0.27441 0.01170 -0.590 -0.26395 0.00372
   Full -0.21375 -0.00209 -0.467 -0.20265 -0.00847
   Full -0.29802 0.03088 -0.592 -0.29043 0.02708
   Full -0.26021 -0.00883 -0.534 -0.25462 -0.01355
   Full -0.24358 0.00455 -0.537 -0.23888 -0.00115
   Full -0.28888 0.04462 -0.528 -0.27962 0.04248
   Full -0.23404 -0.01132 -0.517 -0.23185 -0.01448
   Full -0.29163 -0.00670 -0.548 -0.28058 -0.00649
   Full -0.21897 0.01052 -0.472 -0.20555 0.00282
   Full -0.25767 -0.01513 -0.459 -0.24483 -0.01768
   Full -0.22050 -0.01575 -0.500 -0.22760 -0.01439
   Full -0.25418 0.03123 -0.468 -0.24969 0.02911
   Full -0.26717 -0.00900 -0.534 -0.26505 -0.01321
   Full -0.29023 0.00875 -0.540 -0.27822 0.00317
   Full -0.20796 0.02007 -0.482 -0.20287 0.01846
   Full -0.28145 0.00005 -0.567 -0.27692 -0.00345
   Full -0.25201 -0.00187 -0.491 -0.24809 -0.00463
   Full -0.21423 -0.01306 -0.510 -0.20328 -0.01899
   Full -0.29722 0.01135 -0.547 -0.29269 0.00924
   Full -0.27728 0.01081 -0.557 -0.27272 0.00669
   Full -0.24642 0.02887 -0.515 -0.22934 0.01985
   Full -0.24599 0.00792 -0.501 -0.24607 0.00799
   Full -0.22169 0.00185 -0.500 -0.21394 -0.00870
   Full -0.30294 -0.00368 -0.535 -0.29751 -0.00735
   Full -0.29151 -0.01126 -0.545 -0.29124 -0.01773
   Full -0.27063 0.03400 -0.530 -0.26705 0.03559
   Full -0.23724 0.03098 -0.432 -0.22821 0.03155
   Full -0.21284 -0.03653 -0.416 -0.21170 -0.03934
   Full -0.28217 -0.00602 -0.505 -0.27195 -0.01455
   Full -0.27786 0.02804 -0.550 -0.27791 0.03217
   Full -0.25078 -0.02179 -0.503 -0.24549 -0.02939
   Full -0.28961 -0.00215 -0.570 -0.28108 -0.00661
   Full -0.28774 0.04388 -0.551 -0.27854 0.04714
   Full -0.30966 0.00747 -0.572 -0.29774 0.00973
   Full -0.27936 0.03133 -0.618 -0.26882 0.02671
   Full -0.21974 0.00767 -0.482 -0.20863 0.00499
   Full -0.25686 -0.04396 -0.510 -0.25154 -0.05056
   Full -0.21735 0.00697 -0.422 -0.20183 -0.00494
   Full -0.27489 0.01039 -0.516 -0.26964 0.00685
   Full -0.30147 0.01020 -0.609 -0.29352 -0.00071
   Full -0.25038 -0.01547 -0.468 -0.24330 -0.01743
   Full -0.28119 -0.01303 -0.481 -0.27945 -0.01426
   Full -0.23041 -0.00236 -0.461 -0.22959 0.00046
   Full -0.27345 -0.02456 -0.539 -0.26703 -0.02816
   Full -0.28042 0.02263 -0.550 -0.26931 0.02186
   Full -0.24777 -0.03045 -0.489 -0.23517 -0.03653
   Full -0.21067 0.00346 -0.483 -0.20496 0.00594
   Full -0.27669 -0.02017 -0.556 -0.26992 -0.02995
   Full -0.30137 0.02506 -0.601 -0.27489 0.01692
   Full -0.25164 -0.01092 -0.531 -0.24979 -0.01219
   Full -0.29325 0.01455 -0.527 -0.28507 0.01563
   Full -0.27834 0.03773 -0.575 -0.27205 0.03617
   Full -0.21439 -0.02073 -0.444 -0.21801 -0.02415
   Full -0.22928 0.01370 -0.554 -0.22504 0.01543
   Full -0.29953 -0.01594 -0.527 -0.29931 -0.02106
