   Full 1.01714 -0.01987 0.956 1.01156 -0.02120
   Full 1.01681 -0.00045 0.958 1.01957 0.00059
   Full 0.98777 0.00346 0.931 0.98503 0.00350
   Full 1.08254 -0.01667 0.956 1.08499 -0.01567
   Full 1.03882 -0.01219 0.965 1.03788 -0.01305
   Full 0.97462 -0.00438 0.953 0.97420 -0.00478
   Full 1.03098 -0.01278 0.958 1.03831 -0.01173
   Full 0.95799 -0.01293 0.946 0.95183 -0.01342
   Full 1.01156 0.01357 0.942 1.00849 0.01357
   Full 1.05939 -0.00970 0.942 1.05792 -0.00984
   Full 1.04848 0.00408 0.963 1.05792 0.00573
   Full 0.96029 0.01439 0.949 0.95883 0.01670
   Full 0.99077 -0.00486 0.938 0.99067 -0.00385
   Full 1.05022 0.00693 0.958 1.05435 0.00836
   Full 1.04408 0.00065 0.948 1.04307 0.00075
   Full 1.04394 -0.01000 0.950 1.05184 -0.00906
   Full 1.10386 -0.00768 0.938 1.11029 -0.00595
   Full 0.93081 -0.00873 0.946 0.93036 -0.00805
   Full 1.11104 -0.00102 0.962 1.11198 0.00058
   Full 1.04020 0.01247 0.948 1.03912 0.01375
   Full 1.03819 0.02787 0.960 1.04313 0.02988
   Full 1.04368 0.00706 0.955 1.04851 0.00906
   Full 1.04533 -0.01271 0.968 1.04375 -0.01402
   Full 1.03591 -0.01370 0.950 1.03431 -0.01461
   Full 0.98083 0.00573 0.952 0.98068 0.00612
   Full 1.04083 0.01628 0.947 1.04620 0.01831
   Full 1.05236 -0.01005 0.944 1.04937 -0.00955
   Full 1.06614 0.03367 0.963 1.06556 0.03340
   Full 1.01751 -0.00589 0.949 1.01255 -0.00747
   Full 1.01759 -0.01730 0.941 1.00908 -0.01840
   Full 1.06729 -0.00501 0.954 1.07168 -0.00548
   Full 0.97059 0.00664 0.943 0.96802 0.00719
   Full 1.03558 0.01517 0.962 1.03173 0.01439
   Full 1.03791 0.00595 0.949 1.03626 0.00582
   Full 0.99118 -0.02351 0.949 0.99376 -0.02325
   Full 0.98828 -0.00046 0.956 0.99239 -0.00007
   Full 1.03706 0.01607 0.956 1.03760 0.01851
   Full 1.01443 -0.01175 0.952 1.00906 -0.01505
   Full 1.05948 -0.03472 0.958 1.05970 -0.03537
   Full 1.00924 -0.00720 0.944 1.00202 -0.00854
   Full 1.05874 -0.01426 0.958 1.06318 -0.01278
   Full 1.06516 -0.00117 0.963 1.07159 -0.00037
   Full 1.04848 -0.01629 0.957 1.04791 -0.01634
   Full 1.01847 0.01945 0.954 1.01934 0.02086
   Full 1.04772 -0.01071 0.952 1.04685 -0.01086
   Full 1.01844 -0.01638 0.945 1.01260 -0.01762
   Full 0.96958 -0.00016 0.940 0.96312 -0.00080
   Full 0.99650 0.01038 0.952 0.99182 0.01034
   Full 0.99197 -0.01245 0.925 0.98810 -0.01298
   Full 0.99029 0.00397 0.944 0.98859 0.00371
   Full 1.01647 0.01058 0.936 1.01190 0.01083
   Full 1.02769 -0.00579 0.946 1.02812 -0.00550
   Full 1.05677 -0.00777 0.955 1.06511 -0.00525
   Full 1.06120 -0.01188 0.947 1.06098 -0.01166
   Full 0.95139 0.01589 0.921 0.95141 0.01593
   Full 1.05162 -0.00725 0.948 1.05109 -0.00772
   Full 1.03736 -0.00285 0.955 1.05281 -0.00116
   Full 1.03372 0.00747 0.958 1.03412 0.00769
   Full 1.00295 -0.00302 0.951 1.00560 -0.00254
   Full 1.02919 -0.01749 0.959 1.03517 -0.01710
   Full 0.96352 0.00055 0.939 0.96370 0.00072
   Full 1.09226 0.03394 0.953 1.12336 0.04627
   Full 1.00796 -0.03298 0.926 1.00682 -0.03388
   Full 1.01563 -0.01056 0.951 1.01394 -0.01087
   Full 1.04850 -0.00092 0.961 1.04767 -0.00074
   Full 1.05213 -0.00547 0.961 1.05416 -0.00477
   Full 0.98912 0.00742 0.948 0.98424 0.00677
   Full 1.03905 -0.00669 0.947 1.04036 -0.00774
   Full 1.05343 -0.00176 0.954 1.06063 -0.00019
   Full 1.04076 0.01543 0.948 1.04469 0.01838
   Full 1.08479 -0.01114 0.944 1.08189 -0.01074
   Full 1.00652 0.03094 0.947 1.00222 0.03145
   Full 1.05589 0.00890 0.956 1.05742 0.00822
   Full 1.01276 0.00505 0.938 1.00962 0.00518
