  inter 1.01639 -0.00714 0.990 1.03588 -0.00987
  inter 1.00854 0.00178 0.987 1.03661 -0.00363
  inter 1.07944 -0.01166 0.996 1.08540 -0.01347
  inter 0.97178 0.01860 0.987 1.01026 0.00895
  inter 0.99786 0.00284 0.990 1.01772 -0.00131
  inter 1.05019 -0.01920 0.987 1.07037 -0.02525
  inter 1.01180 0.00591 0.991 1.01513 0.00617
  inter 1.00478 0.00704 0.987 1.02993 0.00170
  inter 1.05043 -0.01983 0.995 1.04646 -0.01950
  inter 1.02133 0.00105 0.994 1.04059 -0.00496
  inter 0.99869 -0.01565 0.989 1.00615 -0.01885
  inter 0.98846 -0.00412 0.990 1.01680 -0.00676
  inter 0.99228 -0.00782 0.985 1.02128 -0.00953
  inter 0.99498 -0.00236 0.991 1.00567 -0.00569
  inter 1.02483 -0.01449 0.991 1.04185 -0.01564
  inter 1.03200 0.00168 0.991 1.04894 -0.00071
  inter 0.97777 0.00676 0.992 1.00205 0.00016
  inter 1.01494 -0.00258 0.991 1.03243 -0.00492
  inter 1.06243 0.00072 0.996 1.06506 0.00084
  inter 1.06445 -0.01036 0.993 1.06814 -0.01076
  inter 1.05210 0.00344 0.995 1.05749 0.00010
  inter 1.00952 0.00330 0.995 1.02089 -0.00035
  inter 1.04856 -0.00868 0.994 1.07234 -0.01313
  inter 1.01978 -0.01028 0.994 1.02345 -0.01066
  inter 1.04850 -0.01352 0.995 1.04713 -0.01348
  inter 0.97531 -0.01146 0.985 1.00002 -0.01370
  inter 0.98148 0.01311 0.990 1.00240 0.00858
  inter 1.03351 -0.01132 0.994 1.03248 -0.01306
  inter 1.04141 -0.00919 0.996 1.04813 -0.00807
  inter 1.01459 -0.00721 0.993 1.02474 -0.01071
  inter 1.03988 -0.00867 0.996 1.04100 -0.00925
  inter 1.04492 -0.00620 0.993 1.06372 -0.00910
  inter 1.01301 -0.01057 0.992 1.02956 -0.01359
  inter 1.00334 -0.01174 0.992 1.01960 -0.01445
  inter 0.98645 0.00912 0.989 1.01635 0.00346
  inter 1.00116 -0.01828 0.988 1.01966 -0.02428
  inter 0.98125 -0.00806 0.985 1.00276 -0.01062
  inter 0.96843 -0.00307 0.987 0.98729 -0.00772
  inter 1.02705 -0.00619 0.994 1.04005 -0.00832
  inter 1.00809 -0.00202 0.991 1.02495 -0.00759
  inter 1.03632 -0.01404 0.994 1.05215 -0.01710
  inter 1.04843 -0.00657 0.995 1.05508 -0.00724
  inter 1.00163 0.00762 0.990 1.02042 0.00669
  inter 1.02489 -0.01214 0.993 1.03662 -0.01430
  inter 1.02418 -0.00410 0.996 1.03328 -0.00664
  inter 0.99428 -0.00920 0.990 1.00526 -0.01089
  inter 1.03272 -0.00600 0.991 1.05555 -0.01024
  inter 1.02366 -0.01550 0.993 1.04011 -0.01626
  inter 1.03374 -0.00236 0.994 1.04735 -0.00666
  inter 1.04244 -0.00592 0.995 1.04437 -0.00734
  inter 0.99238 -0.00039 0.992 1.00100 -0.00282
  inter 0.99206 0.00360 0.989 1.02234 -0.00385
  inter 1.01717 -0.00116 0.994 1.02596 -0.00273
  inter 1.02123 0.00008 0.993 1.03055 -0.00108
  inter 1.05035 -0.00648 0.996 1.05581 -0.00771
  inter 0.99245 0.00880 0.988 1.02887 0.00182
  inter 1.04643 -0.00574 0.994 1.05287 -0.00662
  inter 1.03588 0.00427 0.989 1.05479 0.00159
  inter 1.04897 -0.01952 0.992 1.05642 -0.01894
  inter 1.00904 -0.01514 0.989 1.03001 -0.02033
  inter 1.00425 -0.01286 0.988 1.02921 -0.01645
  inter 1.06210 -0.00411 0.995 1.06855 -0.00575
  inter 1.01558 -0.01062 0.989 1.02753 -0.01387
  inter 1.05704 -0.01019 0.995 1.06672 -0.01054
  inter 1.04076 -0.01416 0.995 1.04807 -0.01518
  inter 1.04120 -0.00729 0.987 1.06989 -0.01311
  inter 1.06015 -0.00773 0.995 1.06904 -0.00863
  inter 0.99330 0.00076 0.993 1.00436 -0.00083
  inter 1.01674 0.00451 0.989 1.04557 -0.00011
  inter 1.03589 -0.00498 0.995 1.06271 -0.01147
  inter 1.03290 -0.00650 0.994 1.03236 -0.00782
  inter 1.03076 0.00850 0.996 1.03574 0.00706
  inter 1.03079 -0.02041 0.989 1.04071 -0.02385
  inter 1.05676 -0.00073 0.997 1.05748 0.00149
  inter 1.07964 -0.00393 0.995 1.08199 -0.00472
  inter 0.96785 -0.01081 0.986 0.98091 -0.01131
  inter 1.02434 -0.01145 0.992 1.04017 -0.01273
  inter 1.02682 -0.00523 0.992 1.04104 -0.00974
  inter 1.06254 -0.00701 0.998 1.06296 -0.00636
  inter 1.04506 -0.01283 0.992 1.06584 -0.01562
  inter 0.97996 0.00456 0.989 1.00751 -0.00249
  inter 1.03124 0.01107 0.989 1.03849 0.01091
  inter 1.02224 -0.00924 0.986 1.04643 -0.01002
  inter 0.97636 0.00538 0.985 1.00060 0.00087
  inter 1.03175 -0.00865 0.996 1.03240 -0.00746
  inter 1.01790 0.00065 0.991 1.03926 -0.00189
  inter 1.00858 -0.00628 0.989 1.03609 -0.00862
  inter 0.98899 -0.01717 0.986 1.01842 -0.02191
  inter 0.97787 -0.00339 0.987 0.99360 -0.00392
  inter 1.06361 0.00438 0.995 1.06737 0.00513
  inter 1.05018 -0.00124 0.994 1.06302 -0.00166
  inter 1.03194 -0.00118 0.996 1.03931 -0.00234
  inter 0.96159 0.00887 0.989 0.97392 0.00669
  inter 1.02998 0.00022 0.993 1.04824 -0.00420
  inter 1.06409 -0.00924 0.997 1.06370 -0.00861
  inter 1.01163 -0.00553 0.993 1.01851 -0.00761
  inter 1.00302 0.00418 0.992 1.02072 -0.00089
  inter 1.01965 0.00618 0.990 1.03099 0.00582
  inter 1.06217 -0.01585 0.993 1.07410 -0.01576
  inter 1.03013 -0.00977 0.993 1.03419 -0.01094
  inter 1.03603 -0.01265 0.990 1.05531 -0.01932
  inter 1.03118 -0.00187 0.992 1.05666 -0.00661
  inter 0.99255 0.00019 0.990 1.00692 -0.00096
  inter 1.02332 -0.01104 0.988 1.05088 -0.01779
  inter 1.01083 -0.00903 0.995 1.01124 -0.01029
  inter 1.03344 -0.00846 0.994 1.04264 -0.01299
  inter 1.01335 0.00658 0.989 1.03570 0.00285
  inter 1.00045 -0.01206 0.993 1.01045 -0.01512
  inter 1.01840 -0.00837 0.993 1.03822 -0.00824
  inter 1.03670 -0.00162 0.989 1.05130 -0.00252
  inter 1.01310 0.00253 0.987 1.03437 -0.00150
  inter 0.97520 0.01258 0.986 0.98814 0.01186
  inter 1.01220 -0.00299 0.988 1.03446 -0.00700
  inter 1.06737 -0.01500 0.997 1.07190 -0.01540
  inter 1.05004 -0.00500 0.994 1.06704 -0.00810
  inter 1.01711 -0.00444 0.991 1.03523 -0.00927
  inter 1.01971 -0.00177 0.991 1.03189 -0.00713
  inter 1.02638 -0.00797 0.994 1.03779 -0.00883
  inter 1.04021 -0.01403 0.995 1.04267 -0.01124
  inter 1.05379 -0.00277 0.994 1.05961 -0.00038
  inter 1.03458 -0.00098 0.993 1.04817 -0.00113
  inter 1.01552 -0.01344 0.989 1.03034 -0.01630
  inter 1.03840 -0.01180 0.991 1.05737 -0.01366
  inter 1.02461 -0.00018 0.993 1.05386 -0.00653
  inter 1.00390 0.00218 0.987 1.01705 0.00203
  inter 1.03036 -0.00876 0.992 1.04385 -0.01121
  inter 0.99706 0.01311 0.989 1.04037 0.00177
  inter 1.04462 -0.01618 0.994 1.05558 -0.01662
  inter 1.02988 -0.00622 0.993 1.03588 -0.00652
  inter 1.05802 -0.02070 0.992 1.07228 -0.02398
  inter 1.00805 -0.00401 0.993 1.01955 -0.00836
  inter 0.99885 0.00076 0.986 1.04899 -0.01136
  inter 1.05840 0.00116 0.996 1.06681 0.00055
  inter 1.08348 0.00262 0.996 1.08599 0.00405
  inter 0.99474 0.00001 0.986 1.00792 0.00046
  inter 1.07492 -0.01872 0.990 1.08905 -0.01996
  inter 1.01798 -0.00412 0.991 1.04134 -0.00885
  inter 1.01049 0.01541 0.990 1.04407 0.00550
  inter 1.04042 -0.01237 0.995 1.04392 -0.01354
  inter 1.02246 -0.00157 0.995 1.03296 -0.00559
  inter 1.02200 0.00635 0.990 1.03476 0.00497
  inter 1.00360 -0.00394 0.989 1.02338 -0.00896
  inter 1.02299 -0.00919 0.994 1.02692 -0.01043
  inter 1.02005 0.00494 0.992 1.04646 -0.00192
  inter 1.02139 -0.01180 0.994 1.02978 -0.01318
  inter 0.98914 -0.00907 0.990 0.99962 -0.01094
  inter 1.01674 0.00157 0.991 1.03370 0.00092
  inter 1.03072 -0.00698 0.993 1.03464 -0.00540
  inter 1.05870 -0.01675 0.993 1.06576 -0.01735
  inter 1.03832 -0.00833 0.993 1.04703 -0.00695
  inter 1.03017 -0.00426 0.996 1.03703 -0.00496
  inter 1.03855 -0.00103 0.991 1.05878 -0.00393
  inter 0.98106 -0.00452 0.990 0.98708 -0.00483
  inter 1.03353 -0.00980 0.989 1.05382 -0.01591
  inter 1.04074 -0.01370 0.994 1.04661 -0.01326
  inter 1.03412 -0.00085 0.992 1.05028 -0.00336
  inter 1.02340 -0.00496 0.993 1.02965 -0.00510
  inter 0.98714 -0.00395 0.982 1.01189 -0.00677
  inter 1.05327 0.00102 0.990 1.07874 -0.00436
  inter 1.01529 0.00548 0.989 1.04257 0.00148
  inter 1.01436 -0.00090 0.993 1.02172 -0.00245
  inter 1.03661 -0.00771 0.995 1.05728 -0.01371
  inter 0.98632 0.00578 0.989 0.99611 0.00713
  inter 1.03361 -0.00333 0.994 1.04251 -0.00426
  inter 0.99864 -0.00610 0.988 1.01931 -0.00923
  inter 1.00419 0.00644 0.987 1.04597 -0.00314
  inter 1.00256 -0.00409 0.991 1.01083 -0.00543
  inter 1.02405 0.00359 0.993 1.04757 -0.00114
  inter 1.01910 0.00270 0.992 1.03661 -0.00216
  inter 1.01816 -0.00183 0.990 1.04368 -0.00822
  inter 1.01392 -0.01311 0.991 1.03160 -0.01605
  inter 1.03510 -0.00059 0.994 1.04925 -0.00503
  inter 1.00773 0.00453 0.990 1.03163 0.00069
  inter 1.04557 -0.00178 0.995 1.05394 -0.00339
  inter 1.01423 0.00702 0.987 1.03613 0.00346
  inter 0.99727 -0.01212 0.991 1.01252 -0.01478
  inter 0.99185 -0.02458 0.983 1.00867 -0.02805
  inter 0.97140 -0.00270 0.987 0.98853 -0.00474
  inter 1.04444 -0.01263 0.993 1.04649 -0.01242
  inter 1.00141 -0.02003 0.992 1.00614 -0.02151
  inter 0.94625 -0.00935 0.984 0.97366 -0.01254
  inter 1.02307 0.00421 0.990 1.02992 0.00457
  inter 1.02544 -0.01013 0.995 1.02657 -0.01205
  inter 1.04240 0.01085 0.993 1.06281 0.00467
  inter 1.03605 0.00471 0.993 1.04616 0.00281
  inter 1.01307 -0.01243 0.993 1.02107 -0.01449
  inter 1.00610 0.00082 0.991 1.02001 -0.00352
  inter 0.99673 0.00412 0.991 1.01157 0.00094
  inter 1.02403 -0.00756 0.995 1.03016 -0.00999
  inter 1.00224 -0.01104 0.985 1.02877 -0.01574
  inter 1.04454 -0.01965 0.991 1.05488 -0.02177
  inter 1.04062 -0.00208 0.992 1.05649 -0.00415
  inter 1.02238 -0.00647 0.996 1.03205 -0.00934
  inter 1.01678 -0.00261 0.992 1.03698 -0.00890
  inter 1.05865 -0.01738 0.989 1.06859 -0.01720
  inter 0.99892 -0.01250 0.992 1.00916 -0.01440
  inter 1.08662 -0.00548 0.996 1.08922 -0.00595
  inter 1.01228 -0.01013 0.993 1.01825 -0.01151
  inter 1.04633 0.00094 0.995 1.05963 -0.00109
  inter 1.01529 -0.00033 0.991 1.02166 -0.00243
